
Section	Id	Action
Main	39712	Set default mouse modifier action for "MIDI piano roll left click" to "Insert note, leaving other notes selected"
Main	39713	Set default mouse modifier action for "MIDI piano roll left click" to "Insert note ignoring snap, leaving other notes selected"
Main	39736	Set default mouse modifier action for "Media item fade/autocrossfade left click" to "No action" (factory default)
Main	39737	Set default mouse modifier action for "Media item fade/autocrossfade left click" to "Delete fade/crossfade"
Main	39738	Set default mouse modifier action for "Media item fade/autocrossfade left click" to "Delete fade/crossfade ignoring selection"
Main	39739	Set default mouse modifier action for "Media item fade/autocrossfade left click" to "Set fade/crossfade to next shape"
Main	39740	Set default mouse modifier action for "Media item fade/autocrossfade left click" to "Set fade/crossfade to previous shape"
Main	39741	Set default mouse modifier action for "Media item fade/autocrossfade left click" to "Set fade/crossfade to previous shape ignoring selection"
Main	39742	Set default mouse modifier action for "Media item fade/autocrossfade left click" to "Set fade/crossfade to next shape ignoring selection"
Main	39743	Set default mouse modifier action for "Media item fade/autocrossfade left click" to "Open crossfade editor"
Main	39768	Set default mouse modifier action for "Arrange view middle drag" to "No action"
Main	39769	Set default mouse modifier action for "Arrange view middle drag" to "Scrub audio"
Main	39770	Set default mouse modifier action for "Arrange view middle drag" to "Hand scroll"
Main	39771	Set default mouse modifier action for "Arrange view middle drag" to "Scroll browser-style"
Main	39772	Set default mouse modifier action for "Arrange view middle drag" to "Jog audio" (factory default)
Main	39773	Set default mouse modifier action for "Arrange view middle drag" to "Scrub audio (looped-segment mode)"
Main	39774	Set default mouse modifier action for "Arrange view middle drag" to "Jog audio (looped-segment mode)"
Main	39775	Set default mouse modifier action for "Arrange view middle drag" to "Marquee zoom"
Main	39776	Set default mouse modifier action for "Arrange view middle drag" to "Move edit cursor without scrub/jog"
Main	39777	Set default mouse modifier action for "Arrange view middle drag" to "Hand scroll and horizontal zoom"
Main	39778	Set default mouse modifier action for "Arrange view middle drag" to "Hand scroll and reverse horizontal zoom (deprecated)"
Main	39779	Set default mouse modifier action for "Arrange view middle drag" to "Horizontal zoom"
Main	39780	Set default mouse modifier action for "Arrange view middle drag" to "Reverse horizontal zoom (deprecated)"
Main	39781	Set default mouse modifier action for "Arrange view middle drag" to "Set edit cursor and orizontal zoom"
Main	39782	Set default mouse modifier action for "Arrange view middle drag" to "Set edit cursor and reverse horizontal zoom (deprecated)"
Main	39783	Set default mouse modifier action for "Arrange view middle drag" to "Set edit cursor and hand scroll"
Main	39784	Set default mouse modifier action for "Arrange view middle drag" to "Set edit cursor, hand scroll and horizontal zoom"
Main	39785	Set default mouse modifier action for "Arrange view middle drag" to "Set edit cursor, hand scroll and reverse horizontal zoom (deprecated)"
Main	39800	Set default mouse modifier action for "Edit cursor handle left drag" to "No action"
Main	39801	Set default mouse modifier action for "Edit cursor handle left drag" to "Scrub audio"
Main	39802	Set default mouse modifier action for "Edit cursor handle left drag" to "Jog audio" (factory default)
Main	39803	Set default mouse modifier action for "Edit cursor handle left drag" to "Scrub audio (looped-segment mode)"
Main	39804	Set default mouse modifier action for "Edit cursor handle left drag" to "Jog audio (looped-segment mode)"
Main	39832	Set default mouse modifier action for "Arrange view middle click" to "No action"
Main	39833	Set default mouse modifier action for "Arrange view middle click" to "Restore previous zoom/scroll"
Main	39834	Set default mouse modifier action for "Arrange view middle click" to "Restore previous zoom level"
Main	39835	Set default mouse modifier action for "Arrange view middle click" to "Move edit cursor ignoring snap" (factory default)
Main	39864	Set default mouse modifier action for "Media item fade intersection left drag" to "No action"
Main	39865	Set default mouse modifier action for "Media item fade intersection left drag" to "Move both fades ignoring snap"
Main	39866	Set default mouse modifier action for "Media item fade intersection left drag" to "Move both fades ignoring snap and selection/grouping"
Main	39867	Set default mouse modifier action for "Media item fade intersection left drag" to "Move both fades ignoring snap (relative edge edit)"
Main	39868	Set default mouse modifier action for "Media item fade intersection left drag" to "Move both fades and stretch items ignoring snap"
Main	39869	Set default mouse modifier action for "Media item fade intersection left drag" to "Move both fades and stretch items ignoring snap and selection/grouping"
Main	39870	Set default mouse modifier action for "Media item fade intersection left drag" to "Move both fades and stretch items ignoring snap (relative edge edit)"
Main	39871	Set default mouse modifier action for "Media item fade intersection left drag" to "Adjust both fade curves horizontally" (factory default)
Main	39872	Set default mouse modifier action for "Media item fade intersection left drag" to "Adjust both fade curves horizontally ignoring selection/grouping"
Main	39873	Set default mouse modifier action for "Media item fade intersection left drag" to "Adjust length of both fades preserving intersection ignoring snap"
Main	39874	Set default mouse modifier action for "Media item fade intersection left drag" to "Adjust length of both fades preserving intersection ignoring snap and selection/grouping"
Main	39875	Set default mouse modifier action for "Media item fade intersection left drag" to "Adjust length of both fades preserving intersection ignoring snap (relative edge edit)"
Main	39876	Set default mouse modifier action for "Media item fade intersection left drag" to "Adjust both fade curves horizontally and vertically"
Main	39877	Set default mouse modifier action for "Media item fade intersection left drag" to "Adjust both fade curves horizontally and vertically ignoring selection/grouping"
Main	39878	Set default mouse modifier action for "Media item fade intersection left drag" to "Move both fades"
Main	39879	Set default mouse modifier action for "Media item fade intersection left drag" to "Move both fades ignoring selection/grouping"
Main	39880	Set default mouse modifier action for "Media item fade intersection left drag" to "Move both fades (relative edge edit)"
Main	39881	Set default mouse modifier action for "Media item fade intersection left drag" to "Move both fades and stretch items"
Main	39882	Set default mouse modifier action for "Media item fade intersection left drag" to "Move both fades and stretch items ignoring selection/grouping"
Main	39883	Set default mouse modifier action for "Media item fade intersection left drag" to "Move both fades and stretch items (relative edge edit)"
Main	39884	Set default mouse modifier action for "Media item fade intersection left drag" to "Adjust length of both fades preserving intersection"
Main	39885	Set default mouse modifier action for "Media item fade intersection left drag" to "Adjust length of both fades preserving intersection ignoring selection/grouping"
Main	39886	Set default mouse modifier action for "Media item fade intersection left drag" to "Adjust length of both fades preserving intersection (relative edge edit)"
Main	39896	Set default mouse modifier action for "Media item fade intersection left click" to "No action" (factory default)
Main	39897	Set default mouse modifier action for "Media item fade intersection left click" to "Set both fades to next shape"
Main	39898	Set default mouse modifier action for "Media item fade intersection left click" to "Set both fades to previous shape"
